Datetime,DestIP,Packets loss %,One-way Delay min,One-way Delay median,One-way Delay max,One-way Delay err,One-way jitter,Hops
2011-11-13 03:22:00,206.12.24.110,0.000,115,116,183,1.01,22,13
2011-11-13 03:22:00,193.48.99.79,0.000,169,170,175,1.48,3.1,20
2011-11-13 03:22:00,193.48.99.79,0.000,169,170,175,1.48,3.1,20
2011-11-13 03:22:00,130.246.179.197,0.000,170,170,176,1.1,0.5,20
2011-11-13 03:22:00,90.147.67.252,3.333,175,176,180,1.08,2.9,21
2011-11-24 01:52:00,137.189.27.61,0.000,-0.0734,1.7,281,6.26,55.6,6
2011-11-24 01:52:00,64.57.17.162,0.000,84.4,85.3,100,7.45,3.3,10
2011-11-24 01:52:00,206.12.24.110,0.000,120,121,212,5.92,75.3,13
2011-11-24 01:52:00,193.48.99.79,0.000,178,178,181,6.22,0.5,20
2011-11-24 01:52:00,130.246.179.197,0.000,175,176,192,7.29,8.8,20
2011-11-24 01:52:00,90.147.67.252,0.000,179,179,183,6.17,0.6,21
2011-11-15 23:22:00,137.189.27.61,0.000,5.56,6.1,208,25,0.5,6
2011-11-15 23:22:00,64.57.17.162,0.000,84.1,84.7,90.3,10.4,0.5,10
2011-11-15 23:22:00,206.12.24.110,0.333,120,121,176,8.72,14.9,13
2011-11-15 23:22:00,193.48.99.79,0.000,180,181,187,9.62,0.7,20
2011-11-15 23:22:00,130.246.179.197,0.000,175,175,194,8.24,1.5,20
2011-11-15 23:22:00,90.147.67.252,0.000,179,180,189,10.1,1.6,21
2011-11-13 13:22:00,137.189.27.61,0.000,2.42,18.2,38.7,3.34,10.3,6
2011-11-13 13:22:00,64.57.17.162,0.000,81,81.6,88.8,1.6,0.4,10
2011-11-13 13:22:00,206.12.24.110,0.000,117,118,129,1.11,4.5,13
2011-11-13 13:22:00,193.48.99.79,0.000,170,189,208,1.59,10.6,20
2011-11-13 13:22:00,130.246.179.197,0.000,171,172,185,1.38,3.1,20
2011-11-13 13:22:00,90.147.67.252,0.333,176,177,186,1.14,1.1,21
2011-11-24 10:52:00,137.189.27.61,0.333,-0.517,-0.1,17.6,1.77,0.5,6
2011-11-24 10:52:00,64.57.17.162,1.000,83.1,83.8,100,3.3,0.6,10
2011-11-24 10:52:00,64.57.17.162,1.000,83.1,83.8,100,3.3,0.6,10
2011-11-24 10:52:00,206.12.24.110,0.333,119,120,148,1.52,0.5,13
2011-11-24 10:52:00,206.12.24.110,0.333,119,120,148,1.52,0.5,13
2011-11-24 10:52:00,193.48.99.79,0.333,179,197,215,1.69,10.2,21
2011-11-24 10:52:00,130.246.179.197,0.667,173,174,199,1.85,3.4,20
2011-11-24 10:52:00,130.246.179.197,0.667,173,174,199,1.85,3.4,20
2011-11-24 10:52:00,90.147.67.252,1.333,185,185,199,1.52,1.7,22
2011-11-16 15:52:00,137.189.27.61,0.000,14.6,16.1,309,23,11.6,6
2011-11-16 15:52:00,64.57.17.162,1.667,96.7,118,141,22,12.3,10
2011-11-16 15:52:00,206.12.24.110,3.000,132,151,179,20.9,15.8,13
2011-11-16 15:52:00,193.48.99.79,1.333,190,192,213,21.4,7.7,20
2011-11-16 15:52:00,130.246.179.197,1.000,184,185,206,23.1,6.6,20
2011-11-16 15:52:00,90.147.67.252,2.000,188,192,229,19.7,11.7,21
2011-11-22 18:22:00,137.189.27.61,0.667,0.263,0.9,11.8,18.3,0.7,6
2011-11-22 18:22:00,64.57.17.162,1.000,85.4,86,100,16.5,0.5,10
2011-11-22 18:22:00,206.12.24.110,0.000,120,121,209,15.2,17,13
2011-11-22 18:22:00,193.48.99.79,0.333,174,198,223,15.6,13.2,20
2011-11-22 18:22:00,130.246.179.197,1.333,174,175,185,15.4,1.2,20
2011-11-22 18:22:00,90.147.67.252,0.333,175,184,217,16.2,20.6,21
2011-11-13 05:22:00,137.189.27.61,0.000,5.74,6.4,13.4,2.33,3,6
2011-11-13 05:22:00,64.57.17.162,0.000,83.3,83.9,84.5,1.42,0.4,10
2011-11-13 05:22:00,206.12.24.110,0.000,119,120,143,0.663,11.9,13
2011-11-13 05:22:00,193.48.99.79,0.000,174,174,181,1.06,2.2,20
2011-11-13 05:22:00,130.246.179.197,0.000,174,174,184,0.729,2.7,20
2011-11-13 05:22:00,90.147.67.252,0.333,179,180,186,0.718,1.9,21
2011-11-29 23:22:00,137.189.27.61,0.000,1.6,3.4,64.7,9.78,0.5,6
2011-11-29 23:22:00,64.57.17.162,0.000,83.3,83.9,102,2.41,0.4,10
2011-11-29 23:22:00,206.12.24.110,0.000,117,118,206,0.649,39.4,13
2011-11-29 23:22:00,193.48.99.79,0.333,178,178,195,1.74,1.7,20
2011-11-29 23:22:00,130.246.179.197,0.000,171,172,185,0.728,0.4,20
2011-11-29 23:22:00,90.147.67.252,0.000,177,190,212,0.768,12.2,21
2011-11-12 19:28:00,137.189.27.61,0.000,14.9,15.5,214,4.12,35.6,6
2011-11-12 19:28:00,64.57.17.162,0.000,85.1,85.7,89.3,1.39,0.5,10
2011-11-12 19:28:00,206.12.24.110,0.000,120,120,131,0.448,3.3,13
2011-11-12 19:28:00,193.48.99.79,1.333,173,202,220,0.952,11.1,20
2011-11-12 19:28:00,130.246.179.197,0.667,174,202,225,0.619,11.1,20
2011-11-12 19:28:00,90.147.67.252,0.667,179,180,185,0.522,2.7,21
2011-11-18 22:52:00,137.189.27.61,0.000,4.18,29,45.5,8.83,8.7,6
2011-11-18 22:52:00,64.57.17.162,0.000,87,87.6,93.1,6.51,0.4,10
2011-11-18 22:52:00,206.12.24.110,1.333,120,148,223,5.55,64.8,13
2011-11-18 22:52:00,193.48.99.79,0.000,175,176,184,6.24,1.3,20
2011-11-18 22:52:00,130.246.179.197,0.000,174,174,187,5.62,0.5,20
2011-11-18 22:52:00,90.147.67.252,0.000,185,210,227,5.96,9.2,22
2011-11-13 20:52:00,137.189.27.61,0.000,3.61,4.1,166,2.39,0.5,6
2011-11-13 20:52:00,64.57.17.162,0.000,84.3,84.9,91.6,1.38,0.4,10
2011-11-13 20:52:00,206.12.24.110,0.000,119,120,131,0.501,3.5,13
2011-11-13 20:52:00,193.48.99.79,0.000,174,174,251,0.999,0.3,20
2011-11-13 20:52:00,130.246.179.197,0.333,174,175,191,0.581,0.4,20
2011-11-13 20:52:00,90.147.67.252,0.000,179,180,187,0.53,0.5,21
2011-11-20 13:52:00,137.189.27.61,0.000,-1.14,-0.6,1.88,7.03,0.4,6
2011-11-20 13:52:00,64.57.17.162,0.000,84.8,85.5,92,1.72,0.4,10
2011-11-20 13:52:00,206.12.24.110,0.000,120,121,140,7.55,7.8,13
2011-11-20 13:52:00,193.48.99.79,0.333,171,172,270,8.34,0.5,20
2011-11-20 13:52:00,130.246.179.197,0.000,174,175,183,0.579,0.7,20
2011-11-20 13:52:00,90.147.67.252,0.000,179,180,196,0.473,0.7,21
2011-11-16 21:52:00,137.189.27.61,0.333,1.74,2.3,60.8,10.7,0.6,6
2011-11-16 21:52:00,64.57.17.162,0.333,82.5,84.6,90.8,10.9,0.4,10
2011-11-16 21:52:00,64.57.17.162,0.333,82.5,84.6,90.8,10.9,0.4,10
2011-11-16 21:52:00,206.12.24.110,0.000,116,116,123,9.37,0.3,13
2011-11-16 21:52:00,193.48.99.79,0.000,178,179,186,9.68,0.5,20
2011-11-16 21:52:00,130.246.179.197,0.667,171,171,181,11.1,1.4,20
2011-11-16 21:52:00,90.147.67.252,0.333,176,190,210,11.4,15,21
2011-11-20 20:22:00,137.189.27.61,0.667,1.1,27.7,267,12.3,79.1,6
2011-11-20 20:22:00,64.57.17.162,0.667,85.9,110,129,1.57,11.8,10
2011-11-20 20:22:00,206.12.24.110,0.000,119,120,208,1.78,18.7,13
2011-11-20 20:22:00,193.48.99.79,0.333,174,199,218,3.34,10.2,20
2011-11-20 20:22:00,130.246.179.197,1.667,174,201,219,0.442,11.9,20
2011-11-20 20:22:00,90.147.67.252,0.667,178,179,188,0.589,1,21
2011-11-25 21:52:00,137.189.27.61,100.000,nan,nan,nan,0.572,nan,0
2011-11-25 21:52:00,64.57.17.162,1.000,77.5,78.1,96.2,6.85,0.7,10
2011-11-25 21:52:00,206.12.24.110,0.333,114,114,182,7.48,61.9,13
2011-11-25 21:52:00,193.48.99.79,0.333,170,171,202,5.91,0.4,20
2011-11-25 21:52:00,130.246.179.197,0.000,168,168,176,5.42,0.6,20
2011-11-25 21:52:00,130.246.179.197,0.000,168,168,176,5.42,0.6,20
2011-11-25 21:52:00,90.147.67.252,1.333,173,174,178,5.94,2.1,21
2011-11-23 15:52:00,137.189.27.61,1.000,3.42,4.3,276,17.1,23,6
2011-11-23 15:52:00,137.189.27.61,1.000,3.42,4.3,276,17.1,23,6
2011-11-23 15:52:00,64.57.17.162,0.667,87.6,88.3,172,17.9,4.9,10
2011-11-23 15:52:00,64.57.17.162,0.667,87.6,88.3,172,17.9,4.9,10
2011-11-23 15:52:00,64.57.17.162,0.667,87.6,88.3,172,17.9,4.9,10
2011-11-23 15:52:00,206.12.24.110,4.000,123,154,171,17.3,13,13
2011-11-23 15:52:00,193.48.99.79,1.333,178,179,193,17.7,5.5,20
2011-11-23 15:52:00,193.48.99.79,1.333,178,179,193,17.7,5.5,20
2011-11-23 15:52:00,130.246.179.197,0.667,178,179,195,17.3,4.5,20
2011-11-23 15:52:00,90.147.67.252,1.333,183,184,217,17.1,4.3,21
2011-11-14 08:52:00,137.189.27.61,0.000,4.83,5.5,6.05,13.3,0.4,6
2011-11-14 08:52:00,64.57.17.162,0.000,84.3,84.9,86.7,1.56,0.4,10
2011-11-14 08:52:00,206.12.24.110,0.333,121,122,209,0.594,15.7,13
2011-11-14 08:52:00,193.48.99.79,0.000,192,193,197,1.79,0.4,20
2011-11-14 08:52:00,130.246.179.197,0.000,175,175,185,0.651,1.4,20
2011-11-14 08:52:00,90.147.67.252,0.333,180,181,188,0.592,2.5,21
2011-11-15 15:22:00,137.189.27.61,2.333,9.72,13.6,226,20.7,122,6
2011-11-15 15:22:00,137.189.27.61,2.333,9.72,13.6,226,20.7,122,6
2011-11-15 15:22:00,64.57.17.162,1.667,90.4,96.2,107,10,6.9,10
2011-11-15 15:22:00,206.12.24.110,1.333,154,208,246,9.17,28.1,13
2011-11-15 15:22:00,193.48.99.79,1.333,183,186,370,9.25,7.8,20
2011-11-15 15:22:00,130.246.179.197,1.667,180,184,202,9.22,6.8,20
2011-11-15 15:22:00,90.147.67.252,0.667,185,191,211,8.99,6.6,21
2011-11-15 02:22:00,137.189.27.61,0.000,1.48,2.5,24.7,8.58,9,6
2011-11-15 02:22:00,64.57.17.162,0.000,84.6,85.2,94.8,2.82,0.4,10
2011-11-15 02:22:00,206.12.24.110,0.000,119,120,126,1.28,2.1,13
2011-11-15 02:22:00,193.48.99.79,0.000,176,176,178,2.76,0.4,20
2011-11-15 02:22:00,130.246.179.197,0.000,174,175,183,1.35,5.2,20
2011-11-15 02:22:00,90.147.67.252,2.000,179,181,198,1.8,11.9,21
2011-11-13 19:52:00,137.189.27.61,0.000,3.79,4.5,148,2.82,1.5,6
2011-11-13 19:52:00,64.57.17.162,0.667,83.6,84.2,92.9,1.61,0.4,10
2011-11-13 19:52:00,206.12.24.110,0.000,120,120,130,0.578,5.4,13
2011-11-13 19:52:00,193.48.99.79,0.333,173,174,253,1.14,0.5,20
2011-11-13 19:52:00,130.246.179.197,0.000,174,174,181,0.651,0.4,20
2011-11-13 19:52:00,90.147.67.252,0.333,179,180,188,0.575,1.5,21
2011-11-25 00:52:00,137.189.27.61,0.000,-0.556,0.1,4.15,5.4,0.3,6
2011-11-25 00:52:00,64.57.17.162,0.000,85,85.7,96.3,5.91,3,10
2011-11-25 00:52:00,206.12.24.110,0.000,119,120,193,5.22,14.4,13
2011-11-25 00:52:00,193.48.99.79,0.000,175,176,206,5.28,0.5,20
2011-11-25 00:52:00,130.246.179.197,0.000,172,173,184,5.2,5.5,20
2011-11-25 00:52:00,90.147.67.252,0.000,178,179,190,9.22,6.1,21
2011-11-21 06:52:00,137.189.27.61,0.000,-0.906,-0.5,138,0.419,0.6,6
2011-11-21 06:52:00,64.57.17.162,0.000,82.7,83.2,84.9,1.05,0.5,10
2011-11-21 06:52:00,206.12.24.110,0.000,119,165,211,0.599,30,13
2011-11-21 06:52:00,193.48.99.79,0.000,174,175,175,1.08,0.5,20
2011-11-21 06:52:00,130.246.179.197,0.000,173,173,189,0.52,0.5,20
2011-11-21 06:52:00,90.147.67.252,0.000,178,178,180,0.629,0.6,21
2011-11-16 02:22:00,137.189.27.61,0.000,3.46,4.1,52.6,8.32,0.5,6
2011-11-16 02:22:00,64.57.17.162,0.000,86,86.6,92.7,6.69,0.4,10
2011-11-16 02:22:00,206.12.24.110,0.000,119,122,210,4.83,25.4,13
2011-11-16 02:22:00,193.48.99.79,0.000,178,178,210,5.55,1.2,20
2011-11-16 02:22:00,130.246.179.197,0.000,180,181,196,39,0.7,20
2011-11-16 02:22:00,90.147.67.252,0.000,178,179,184,6.13,1.1,21
2011-11-16 12:52:00,137.189.27.61,0.667,17.5,42.8,66.5,6.91,14.2,6
2011-11-16 12:52:00,64.57.17.162,0.333,98.7,99.4,109,6.76,0.7,10
2011-11-16 12:52:00,64.57.17.162,0.333,98.7,99.4,109,6.76,0.7,10
2011-11-16 12:52:00,206.12.24.110,1.667,135,160,204,5.28,14.1,13
2011-11-16 12:52:00,193.48.99.79,0.667,191,192,203,6.13,0.7,20
2011-11-16 12:52:00,130.246.179.197,0.000,185,185,200,11.8,1.9,20
2011-11-16 12:52:00,90.147.67.252,2.333,194,195,205,5.53,1.5,21
2011-11-27 15:52:00,137.189.27.61,0.000,-1.58,19.5,37.2,1.28,11.5,6
2011-11-27 15:52:00,64.57.17.162,0.667,82.7,83.3,93.6,2.47,0.7,10
2011-11-27 15:52:00,206.12.24.110,0.000,119,144,180,0.924,23.2,13
2011-11-27 15:52:00,193.48.99.79,1.333,173,174,194,1.23,0.6,20
2011-11-27 15:52:00,193.48.99.79,1.333,173,174,194,1.23,0.6,20
2011-11-27 15:52:00,130.246.179.197,0.333,172,172,185,1.15,0.9,20
2011-11-27 15:52:00,90.147.67.252,0.000,178,197,217,1.19,12.3,21
2011-11-22 11:22:00,137.189.27.61,0.333,-0.891,13.5,81.7,1.3,12.7,6
2011-11-22 11:22:00,64.57.17.162,0.667,84.2,84.9,96.3,2.14,0.8,10
2011-11-22 11:22:00,64.57.17.162,0.667,84.2,84.9,96.3,2.14,0.8,10
2011-11-22 11:22:00,206.12.24.110,0.333,119,120,153,1.09,16.1,13
2011-11-22 11:22:00,206.12.24.110,0.333,119,120,153,1.09,16.1,13
2011-11-22 11:22:00,193.48.99.79,0.333,175,176,191,1.47,6.5,20
2011-11-22 11:22:00,193.48.99.79,0.333,175,176,191,1.47,6.5,20
2011-11-22 11:22:00,130.246.179.197,1.667,174,175,186,1.38,4.2,20
2011-11-22 11:22:00,90.147.67.252,1.000,179,180,196,1.26,5.9,21
2011-11-22 17:52:00,137.189.27.61,5.333,1.99,31.3,83.4,20.2,nan,6
2011-11-22 17:52:00,64.57.17.162,0.667,87.3,87.9,103,17.2,1.4,10
2011-11-22 17:52:00,206.12.24.110,1.333,122,123,135,15.9,4.5,13
2011-11-22 17:52:00,193.48.99.79,0.000,175,176,194,16.3,1,20
2011-11-22 17:52:00,130.246.179.197,0.333,176,177,195,16,2.3,20
2011-11-22 17:52:00,90.147.67.252,0.000,202,225,282,16.9,13.7,21
2011-11-13 13:52:00,137.189.27.61,0.667,2.21,23.3,41.6,2.88,11.1,6
2011-11-13 13:52:00,64.57.17.162,0.000,83.2,104,129,1.51,12.1,10
2011-11-13 13:52:00,206.12.24.110,0.000,118,119,136,0.994,7.4,13
2011-11-13 13:52:00,193.48.99.79,0.000,170,171,175,1.48,0.4,20
2011-11-13 13:52:00,130.246.179.197,0.000,172,173,185,1.26,0.6,20
2011-11-13 13:52:00,90.147.67.252,0.333,177,178,183,1.03,0.9,21
2011-11-14 23:52:00,137.189.27.61,0.000,20.2,43.5,165,7.8,14.1,6
2011-11-14 23:52:00,64.57.17.162,0.000,81.9,105,126,2.88,9.7,10
2011-11-14 23:52:00,206.12.24.110,0.333,118,157,211,1.78,36.6,13
2011-11-14 23:52:00,193.48.99.79,0.000,174,175,185,3.68,0.5,20
2011-11-14 23:52:00,130.246.179.197,0.000,172,172,188,1.88,0.6,20
2011-11-14 23:52:00,90.147.67.252,0.667,177,199,231,2.53,20.3,21
2011-11-18 00:22:00,137.189.27.61,0.000,39.8,40.5,75.4,29,0.5,6
2011-11-18 00:22:00,64.57.17.162,0.000,83.9,84.6,90.8,9.34,0.3,10
2011-11-18 00:22:00,206.12.24.110,0.667,752,1e+03,1.09e+03,8.32,62.5,13
2011-11-18 00:22:00,193.48.99.79,0.000,179,180,193,8.92,0.4,20
2011-11-18 00:22:00,130.246.179.197,0.000,172,173,181,8.52,0.5,20
2011-11-18 00:22:00,90.147.67.252,0.667,184,208,229,11.6,13.2,22
2011-11-28 12:22:00,137.189.27.61,0.333,-4.29,-3.8,6.88,1.08,0.6,6
2011-11-28 12:22:00,64.57.17.162,0.667,80.8,81.4,94.5,2.15,0.6,10
2011-11-28 12:22:00,206.12.24.110,0.667,115,141,154,1.08,5.3,13
2011-11-28 12:22:00,193.48.99.79,0.000,169,170,183,1.93,0.5,20
2011-11-28 12:22:00,193.48.99.79,0.000,169,170,183,1.93,0.5,20
2011-11-28 12:22:00,130.246.179.197,0.000,170,170,187,1.33,1.2,20
2011-11-28 12:22:00,130.246.179.197,0.000,170,170,187,1.33,1.2,20
2011-11-28 12:22:00,90.147.67.252,0.667,175,176,187,1.26,2.2,21
2011-11-28 12:22:00,90.147.67.252,0.667,175,176,187,1.26,2.2,21
2011-11-23 03:52:00,137.189.27.61,0.000,0.746,1.3,179,4.2,0.4,6
2011-11-23 03:52:00,64.57.17.162,0.000,86,86.7,89.1,3.9,0.4,10
2011-11-23 03:52:00,206.12.24.110,0.000,120,120,123,2.96,0.6,13
2011-11-23 03:52:00,193.48.99.79,0.000,177,177,179,3.26,0.4,20
2011-11-23 03:52:00,130.246.179.197,0.000,174,175,178,3.07,0.4,20
2011-11-23 03:52:00,90.147.67.252,0.333,179,180,187,3.52,2.4,21
2011-11-24 03:22:00,137.189.27.61,0.000,-0.278,0.4,154,4.88,2.1,6
2011-11-24 03:22:00,64.57.17.162,0.000,87,87.7,92.8,6.1,0.9,10
2011-11-24 03:22:00,206.12.24.110,0.000,119,120,124,4.98,0.8,13
2011-11-24 03:22:00,193.48.99.79,0.000,176,177,184,4.86,2.3,20
2011-11-24 03:22:00,130.246.179.197,0.000,176,176,183,5.68,0.4,20
2011-11-24 03:22:00,90.147.67.252,1.333,179,180,191,4.76,6.2,21
2011-11-13 00:52:00,137.189.27.61,0.000,2.96,3.7,24.5,3.93,0.7,6
2011-11-13 00:52:00,64.57.17.162,0.000,85.2,85.8,89,1.31,0.6,10
2011-11-13 00:52:00,206.12.24.110,0.000,119,120,130,0.398,6.3,13
2011-11-13 00:52:00,193.48.99.79,0.000,174,175,183,0.9,0.5,20
2011-11-13 00:52:00,130.246.179.197,0.000,174,174,182,0.489,0.9,20
2011-11-13 00:52:00,90.147.67.252,0.000,179,180,189,0.489,0.9,21
2011-11-15 04:52:00,137.189.27.61,0.000,2.47,3.1,3.95,5.88,0.4,6
2011-11-15 04:52:00,64.57.17.162,0.000,84.3,84.9,85.9,2.03,0.5,10
2011-11-15 04:52:00,206.12.24.110,0.000,120,120,129,0.9,3.7,13
2011-11-15 04:52:00,193.48.99.79,0.000,174,175,179,1.89,0.4,20
2011-11-15 04:52:00,130.246.179.197,0.000,174,175,185,1,1.3,20
2011-11-15 04:52:00,90.147.67.252,0.333,179,180,193,1.27,9.5,21
2011-11-13 11:22:00,137.189.27.61,0.000,5.8,6.5,7.24,2.7,0.4,6
2011-11-13 11:22:00,64.57.17.162,0.000,79,79.6,82.5,1.82,0.5,10
2011-11-13 11:22:00,206.12.24.110,0.000,93.1,93.8,97.1,1.2,0.4,14
2011-11-13 11:22:00,193.48.99.79,0.000,168,169,245,1.83,0.4,20
2011-11-13 11:22:00,130.246.179.197,0.000,170,170,182,1.35,0.5,20
2011-11-13 11:22:00,90.147.67.252,0.000,174,175,180,1.2,1.5,21
2011-11-15 06:52:00,137.189.27.61,0.000,2.01,2.5,4.14,4.41,0.5,6
2011-11-15 06:52:00,64.57.17.162,0.000,84,84.5,87.7,1.87,0.5,10
2011-11-15 06:52:00,206.12.24.110,0.000,124,125,126,2.56,0.6,13
2011-11-15 06:52:00,193.48.99.79,0.000,176,176,224,1.48,0.5,20
2011-11-15 06:52:00,130.246.179.197,0.000,174,174,183,0.781,0.6,20
2011-11-15 06:52:00,90.147.67.252,0.333,179,179,188,0.973,1.4,21
2011-11-26 03:22:00,137.189.27.61,0.000,0.691,1.3,217,5.91,0.6,6
2011-11-26 03:22:00,64.57.17.162,0.000,85.2,86.2,93.8,4.96,5.3,10
2011-11-26 03:22:00,206.12.24.110,0.667,127,699,1.07e+03,3.57,323,13
2011-11-26 03:22:00,193.48.99.79,0.000,176,177,184,3.23,4.9,20
2011-11-26 03:22:00,130.246.179.197,0.000,175,176,187,2.94,4.2,20
2011-11-26 03:22:00,90.147.67.252,0.333,180,181,183,3.23,0.7,21
2011-11-28 02:52:00,137.189.27.61,0.000,-4.28,-3.8,64.2,1.68,0.4,6
2011-11-28 02:52:00,64.57.17.162,0.000,81.2,81.9,84.1,1.56,0.5,10
2011-11-28 02:52:00,206.12.24.110,0.000,115,117,195,0.784,11.9,13
2011-11-28 02:52:00,193.48.99.79,0.000,174,174,291,1.31,0.6,20
2011-11-28 02:52:00,130.246.179.197,0.000,169,170,175,0.905,0.4,20
2011-11-28 02:52:00,90.147.67.252,0.000,175,175,178,1.07,0.7,21
2011-11-21 08:22:00,137.189.27.61,0.000,13.4,13.9,15.9,5.04,0.5,6
2011-11-21 08:22:00,64.57.17.162,0.000,82.4,83,83.5,1.45,0.4,10
2011-11-21 08:22:00,206.12.24.110,0.667,119,183,212,0.58,23.2,13
2011-11-21 08:22:00,193.48.99.79,0.000,174,175,175,1.01,0.4,20
2011-11-21 08:22:00,130.246.179.197,0.000,173,174,180,0.608,0.6,20
2011-11-21 08:22:00,90.147.67.252,0.000,179,179,181,0.648,0.5,21
2011-11-14 10:22:00,137.189.27.61,0.000,3.55,4.3,13.2,10.9,3.8,6
2011-11-14 10:22:00,64.57.17.162,0.000,84.3,84.9,92.6,1.51,0.4,10
2011-11-14 10:22:00,206.12.24.110,0.333,120,121,131,0.524,4.7,13
2011-11-14 10:22:00,193.48.99.79,0.333,194,195,201,2.63,0.5,20
2011-11-14 10:22:00,130.246.179.197,0.000,174,175,184,0.581,4.2,20
2011-11-14 10:22:00,90.147.67.252,0.000,178,179,187,0.52,3.2,21
2011-11-23 13:22:00,137.189.27.61,100.000,nan,nan,nan,0.828,nan,0
2011-11-23 13:22:00,64.57.17.162,0.333,81.4,82.6,90,25.8,4.6,10
2011-11-23 13:22:00,206.12.24.110,0.667,117,118,135,24.9,4.6,13
2011-11-23 13:22:00,193.48.99.79,2.000,180,181,225,23.9,3.1,20
2011-11-23 13:22:00,130.246.179.197,1.333,179,180,192,23.4,3.1,20
2011-11-23 13:22:00,90.147.67.252,1.000,184,186,204,23.1,5.5,21
2011-11-23 13:22:00,90.147.67.252,1.000,184,186,204,23.1,5.5,21
2011-11-29 22:52:00,137.189.27.61,0.000,9.05,9.7,71.4,9.29,0.5,6
2011-11-29 22:52:00,64.57.17.162,0.000,83.1,83.7,90.7,2.51,0.4,10
2011-11-29 22:52:00,206.12.24.110,0.000,116,117,135,0.664,6.4,13
2011-11-29 22:52:00,193.48.99.79,0.000,174,174,179,1.06,1,20
2011-11-29 22:52:00,130.246.179.197,0.000,171,171,190,0.748,4.9,20
2011-11-29 22:52:00,90.147.67.252,0.000,176,177,187,0.785,5.3,21
2011-11-19 22:22:00,137.189.27.61,0.000,-2.27,-1.7,162,3.21,1.2,6
2011-11-19 22:22:00,64.57.17.162,0.000,82.3,82.9,90.1,1.75,0.4,10
2011-11-19 22:22:00,206.12.24.110,0.000,118,119,127,0.543,1.5,13
2011-11-19 22:22:00,193.48.99.79,0.000,175,175,183,1.03,0.5,20
2011-11-19 22:22:00,193.48.99.79,0.000,175,175,183,1.03,0.5,20
2011-11-19 22:22:00,130.246.179.197,0.000,172,173,195,0.629,1.2,20
2011-11-19 22:22:00,90.147.67.252,0.667,178,178,184,0.731,0.5,21
2011-11-25 05:52:00,137.189.27.61,100.000,nan,nan,nan,0.305,nan,0
2011-11-25 05:52:00,64.57.17.162,0.000,85.2,85.8,86.6,3.83,0.4,10
2011-11-25 05:52:00,206.12.24.110,0.000,119,120,149,2.3,24.8,13
2011-11-25 05:52:00,193.48.99.79,0.000,176,176,178,2.41,0.5,20
2011-11-25 05:52:00,130.246.179.197,0.000,174,174,182,2.34,0.5,20
2011-11-25 05:52:00,90.147.67.252,0.000,179,179,182,4.23,0.5,21
2011-11-14 10:52:00,137.189.27.61,0.333,1.92,2.4,26.8,10.3,0.6,6
2011-11-14 10:52:00,64.57.17.162,0.000,82.9,83.5,98.6,1.77,0.4,10
2011-11-14 10:52:00,64.57.17.162,0.000,82.9,83.5,98.6,1.77,0.4,10
2011-11-14 10:52:00,206.12.24.110,0.333,119,119,137,0.524,3.1,13
2011-11-14 10:52:00,206.12.24.110,0.333,119,119,137,0.524,3.1,13
2011-11-14 10:52:00,193.48.99.79,0.667,193,193,204,2.52,0.5,20
2011-11-14 10:52:00,130.246.179.197,0.333,174,174,179,0.651,0.7,20
2011-11-14 10:52:00,90.147.67.252,0.667,178,179,191,0.518,0.6,21
2011-11-26 15:22:00,137.189.27.61,3.333,-0.319,0.4,303,0.992,1,6
2011-11-26 15:22:00,64.57.17.162,0.333,86.3,87,98.7,2.29,0.6,10
2011-11-26 15:22:00,206.12.24.110,0.000,120,120,129,0.655,0.7,13
2011-11-26 15:22:00,193.48.99.79,0.667,174,175,185,0.963,0.8,20
2011-11-26 15:22:00,130.246.179.197,1.000,174,175,185,0.778,1,20
2011-11-26 15:22:00,90.147.67.252,0.333,179,185,206,0.737,14.9,21
2011-11-15 11:22:00,137.189.27.61,0.000,3.93,4.6,13.3,2.83,2.4,6
2011-11-15 11:22:00,64.57.17.162,0.000,86.8,87.6,97.2,1.95,3.5,10
2011-11-15 11:22:00,206.12.24.110,0.667,121,167,272,1.21,37,13
2011-11-15 11:22:00,206.12.24.110,0.667,121,167,272,1.21,37,13
2011-11-15 11:22:00,206.12.24.110,0.667,121,167,272,1.21,37,13
2011-11-15 11:22:00,193.48.99.79,0.333,179,179,351,1.07,2.6,20
2011-11-15 11:22:00,130.246.179.197,0.000,175,176,186,0.898,2.5,20
2011-11-15 11:22:00,90.147.67.252,0.333,180,181,189,0.723,1.5,21
2011-11-24 20:52:00,137.189.27.61,0.000,-3.84,21.9,42.6,9.54,9.9,6
2011-11-24 20:52:00,64.57.17.162,1.000,81,81.6,87,10.2,0.5,10
2011-11-24 20:52:00,206.12.24.110,1.000,116,139,204,9.44,10.3,13
2011-11-24 20:52:00,193.48.99.79,0.000,173,197,215,9.15,11.2,20
2011-11-24 20:52:00,130.246.179.197,0.667,170,171,188,9.1,2.4,20
2011-11-24 20:52:00,90.147.67.252,0.333,169,181,202,15.7,14.7,21
2011-11-28 17:52:00,137.189.27.61,0.000,1.46,2.1,24.3,14.3,1.4,6
2011-11-28 17:52:00,64.57.17.162,1.333,87,116,138,11.1,11.2,10
2011-11-28 17:52:00,206.12.24.110,0.667,121,150,173,17.9,11.2,13
2011-11-28 17:52:00,193.48.99.79,0.667,176,177,219,10.6,1.4,20
