Datetime,DestIP,hops
2011-11-19 19:22:00,64.57.17.162,11
2011-11-19 19:22:00,206.12.24.110,14
2011-11-19 19:22:00,193.48.99.79,21
2011-11-19 19:22:00,130.246.179.197,21
2011-11-19 19:22:00,90.147.67.252,22
2011-11-20 12:22:00,137.189.27.61,7
2011-11-20 12:22:00,64.57.17.162,11
2011-11-20 12:22:00,206.12.24.110,14
2011-11-20 12:22:00,193.48.99.79,21
2011-11-20 12:22:00,130.246.179.197,21
2011-11-20 12:22:00,90.147.67.252,22
2011-11-18 22:22:00,137.189.27.61,7
2011-11-18 22:22:00,64.57.17.162,11
2011-11-18 22:22:00,206.12.24.110,14
2011-11-18 22:22:00,193.48.99.79,21
2011-11-18 22:22:00,130.246.179.197,21
2011-11-18 22:22:00,90.147.67.252,23
2011-11-12 20:22:00,137.189.27.61,7
2011-11-12 20:22:00,64.57.17.162,11
2011-11-12 20:22:00,206.12.24.110,14
2011-11-12 20:22:00,193.48.99.79,21
2011-11-12 20:22:00,130.246.179.197,21
2011-11-12 20:22:00,90.147.67.252,22
2011-11-15 09:52:00,137.189.27.61,7
2011-11-15 09:52:00,64.57.17.162,11
2011-11-15 09:52:00,206.12.24.110,14
2011-11-15 09:52:00,193.48.99.79,21
2011-11-15 09:52:00,130.246.179.197,21
2011-11-15 09:52:00,90.147.67.252,22
2011-11-29 06:52:00,137.189.27.61,7
2011-11-29 06:52:00,64.57.17.162,11
2011-11-29 06:52:00,206.12.24.110,14
2011-11-29 06:52:00,193.48.99.79,21
2011-11-29 06:52:00,130.246.179.197,21
2011-11-29 06:52:00,90.147.67.252,22
2011-11-18 12:22:00,137.189.27.61,7
2011-11-18 12:22:00,64.57.17.162,11
2011-11-18 12:22:00,206.12.24.110,14
2011-11-18 12:22:00,193.48.99.79,21
2011-11-18 12:22:00,130.246.179.197,21
2011-11-18 12:22:00,90.147.67.252,23
2011-11-28 09:52:00,137.189.27.61,7
2011-11-28 09:52:00,64.57.17.162,11
2011-11-28 09:52:00,206.12.24.110,14
2011-11-28 09:52:00,193.48.99.79,21
2011-11-28 09:52:00,130.246.179.197,21
2011-11-28 09:52:00,90.147.67.252,22
2011-11-16 07:22:00,137.189.27.61,7
2011-11-16 07:22:00,64.57.17.162,11
2011-11-16 07:22:00,206.12.24.110,14
2011-11-16 07:22:00,193.48.99.79,21
2011-11-16 07:22:00,130.246.179.197,21
2011-11-16 07:22:00,90.147.67.252,22
2011-11-29 12:52:00,137.189.27.61,7
2011-11-29 12:52:00,64.57.17.162,11
2011-11-29 12:52:00,206.12.24.110,14
2011-11-29 12:52:00,193.48.99.79,21
2011-11-29 12:52:00,130.246.179.197,21
2011-11-29 12:52:00,90.147.67.252,22
2011-11-26 11:52:00,137.189.27.61,7
2011-11-26 11:52:00,64.57.17.162,11
2011-11-26 11:52:00,206.12.24.110,14
2011-11-26 11:52:00,193.48.99.79,21
2011-11-26 11:52:00,130.246.179.197,21
2011-11-26 11:52:00,90.147.67.252,22
2011-11-17 13:22:00,137.189.27.61,7
2011-11-17 13:22:00,64.57.17.162,11
2011-11-17 13:22:00,206.12.24.110,14
2011-11-17 13:22:00,193.48.99.79,21
2011-11-17 13:22:00,130.246.179.197,21
2011-11-17 13:22:00,90.147.67.252,22
2011-11-21 02:22:00,137.189.27.61,7
2011-11-21 02:22:00,64.57.17.162,11
2011-11-21 02:22:00,206.12.24.110,14
2011-11-21 02:22:00,193.48.99.79,21
2011-11-21 02:22:00,130.246.179.197,21
2011-11-21 02:22:00,90.147.67.252,22
2011-11-19 06:22:00,137.189.27.61,7
2011-11-19 06:22:00,64.57.17.162,11
2011-11-19 06:22:00,206.12.24.110,14
2011-11-19 06:22:00,193.48.99.79,21
2011-11-19 06:22:00,130.246.179.197,21
2011-11-19 06:22:00,90.147.67.252,22
2011-11-24 06:22:00,137.189.27.61,7
2011-11-24 06:22:00,64.57.17.162,11
2011-11-24 06:22:00,206.12.24.110,14
2011-11-24 06:22:00,193.48.99.79,21
2011-11-24 06:22:00,130.246.179.197,21
2011-11-24 06:22:00,90.147.67.252,22
2011-11-26 11:22:00,137.189.27.61,7
2011-11-26 11:22:00,64.57.17.162,11
2011-11-26 11:22:00,206.12.24.110,14
2011-11-26 11:22:00,193.48.99.79,21
2011-11-26 11:22:00,130.246.179.197,21
2011-11-26 11:22:00,90.147.67.252,22
2011-11-18 17:22:00,137.189.27.61,7
2011-11-18 17:22:00,64.57.17.162,11
2011-11-18 17:22:00,206.12.24.110,14
2011-11-18 17:22:00,193.48.99.79,21
2011-11-18 17:22:00,130.246.179.197,21
2011-11-18 17:22:00,90.147.67.252,23
2011-11-25 07:52:00,137.189.27.61,7
2011-11-25 07:52:00,64.57.17.162,11
2011-11-25 07:52:00,206.12.24.110,14
2011-11-25 07:52:00,193.48.99.79,21
2011-11-25 07:52:00,130.246.179.197,21
2011-11-25 07:52:00,90.147.67.252,22
2011-11-13 11:22:00,137.189.27.61,7
2011-11-13 11:22:00,64.57.17.162,11
2011-11-13 11:22:00,206.12.24.110,15
2011-11-13 11:22:00,193.48.99.79,21
2011-11-13 11:22:00,130.246.179.197,21
2011-11-13 11:22:00,90.147.67.252,22
2011-11-14 03:22:00,137.189.27.61,7
2011-11-14 03:22:00,64.57.17.162,11
2011-11-14 03:22:00,206.12.24.110,14
2011-11-14 03:22:00,193.48.99.79,21
2011-11-14 03:22:00,130.246.179.197,21
2011-11-14 03:22:00,90.147.67.252,22
2011-11-16 01:22:00,137.189.27.61,7
2011-11-16 01:22:00,64.57.17.162,11
2011-11-16 01:22:00,206.12.24.110,14
2011-11-16 01:22:00,193.48.99.79,21
2011-11-16 01:22:00,130.246.179.197,26
2011-11-16 01:22:00,90.147.67.252,22
2011-11-21 23:52:00,137.189.27.61,7
2011-11-21 23:52:00,64.57.17.162,11
2011-11-21 23:52:00,206.12.24.110,14
2011-11-21 23:52:00,193.48.99.79,21
2011-11-21 23:52:00,130.246.179.197,21
2011-11-21 23:52:00,90.147.67.252,22
2011-11-29 10:52:00,137.189.27.61,7
2011-11-29 10:52:00,64.57.17.162,11
2011-11-29 10:52:00,206.12.24.110,14
2011-11-29 10:52:00,193.48.99.79,21
2011-11-29 10:52:00,130.246.179.197,21
2011-11-29 10:52:00,90.147.67.252,22
2011-11-17 08:22:00,137.189.27.61,7
2011-11-17 08:22:00,64.57.17.162,11
2011-11-17 08:22:00,206.12.24.110,14
2011-11-17 08:22:00,193.48.99.79,21
2011-11-17 08:22:00,130.246.179.197,21
2011-11-17 08:22:00,90.147.67.252,22
2011-11-21 05:22:00,137.189.27.61,7
2011-11-21 05:22:00,64.57.17.162,11
2011-11-21 05:22:00,206.12.24.110,14
2011-11-21 05:22:00,193.48.99.79,21
2011-11-21 05:22:00,130.246.179.197,21
2011-11-21 05:22:00,90.147.67.252,22
2011-11-17 12:22:00,137.189.27.61,7
2011-11-17 12:22:00,64.57.17.162,11
2011-11-17 12:22:00,206.12.24.110,14
2011-11-17 12:22:00,193.48.99.79,21
2011-11-17 12:22:00,130.246.179.197,21
2011-11-17 12:22:00,90.147.67.252,22
2011-11-22 07:22:00,137.189.27.61,7
2011-11-22 07:22:00,64.57.17.162,11
2011-11-22 07:22:00,206.12.24.110,14
2011-11-22 07:22:00,193.48.99.79,21
2011-11-22 07:22:00,130.246.179.197,21
2011-11-22 07:22:00,90.147.67.252,22
2011-11-20 18:52:00,137.189.27.61,7
2011-11-20 18:52:00,64.57.17.162,11
2011-11-20 18:52:00,206.12.24.110,14
2011-11-20 18:52:00,193.48.99.79,21
2011-11-20 18:52:00,130.246.179.197,21
2011-11-20 18:52:00,90.147.67.252,22
2011-11-18 00:22:00,137.189.27.61,7
2011-11-18 00:22:00,64.57.17.162,11
2011-11-18 00:22:00,206.12.24.110,14
2011-11-18 00:22:00,193.48.99.79,21
2011-11-18 00:22:00,130.246.179.197,21
2011-11-18 00:22:00,90.147.67.252,23
2011-11-14 00:22:00,137.189.27.61,7
2011-11-14 00:22:00,64.57.17.162,11
2011-11-14 00:22:00,206.12.24.110,14
2011-11-14 00:22:00,193.48.99.79,21
2011-11-14 00:22:00,130.246.179.197,21
2011-11-14 00:22:00,90.147.67.252,22
2011-11-13 19:52:00,137.189.27.61,7
2011-11-13 19:52:00,64.57.17.162,11
2011-11-13 19:52:00,206.12.24.110,14
2011-11-13 19:52:00,193.48.99.79,21
2011-11-13 19:52:00,130.246.179.197,21
2011-11-13 19:52:00,90.147.67.252,22
2011-11-28 04:52:00,137.189.27.61,7
2011-11-28 04:52:00,64.57.17.162,11
2011-11-28 04:52:00,206.12.24.110,14
2011-11-28 04:52:00,193.48.99.79,21
2011-11-28 04:52:00,130.246.179.197,21
2011-11-28 04:52:00,90.147.67.252,22
2011-11-19 16:22:00,137.189.27.61,7
2011-11-19 16:22:00,64.57.17.162,11
2011-11-19 16:22:00,206.12.24.110,14
2011-11-19 16:22:00,193.48.99.79,21
2011-11-19 16:22:00,130.246.179.197,21
2011-11-19 16:22:00,90.147.67.252,22
2011-11-15 18:22:00,137.189.27.61,7
2011-11-15 18:22:00,64.57.17.162,11
2011-11-15 18:22:00,206.12.24.110,14
2011-11-15 18:22:00,193.48.99.79,21
2011-11-15 18:22:00,130.246.179.197,21
2011-11-15 18:22:00,90.147.67.252,22
2011-11-29 07:52:00,137.189.27.61,7
2011-11-29 07:52:00,64.57.17.162,11
2011-11-29 07:52:00,206.12.24.110,14
2011-11-29 07:52:00,193.48.99.79,21
2011-11-29 07:52:00,130.246.179.197,21
2011-11-29 07:52:00,90.147.67.252,22
2011-11-19 13:22:00,137.189.27.61,7
2011-11-19 13:22:00,64.57.17.162,11
2011-11-19 13:22:00,206.12.24.110,14
2011-11-19 13:22:00,193.48.99.79,21
2011-11-19 13:22:00,130.246.179.197,21
2011-11-19 13:22:00,90.147.67.252,22
2011-11-21 18:52:00,137.189.27.61,7
2011-11-21 18:52:00,64.57.17.162,11
2011-11-21 18:52:00,206.12.24.110,14
2011-11-21 18:52:00,193.48.99.79,21
2011-11-21 18:52:00,130.246.179.197,21
2011-11-21 18:52:00,90.147.67.252,22
2011-11-17 22:52:00,137.189.27.61,7
2011-11-17 22:52:00,64.57.17.162,11
2011-11-17 22:52:00,206.12.24.110,14
2011-11-17 22:52:00,193.48.99.79,21
2011-11-17 22:52:00,130.246.179.197,21
2011-11-17 22:52:00,90.147.67.252,23
2011-11-26 15:22:00,137.189.27.61,7
2011-11-26 15:22:00,64.57.17.162,11
2011-11-26 15:22:00,206.12.24.110,14
2011-11-26 15:22:00,193.48.99.79,21
2011-11-26 15:22:00,130.246.179.197,21
2011-11-26 15:22:00,90.147.67.252,22
2011-11-22 00:52:00,137.189.27.61,7
2011-11-22 00:52:00,64.57.17.162,11
2011-11-22 00:52:00,206.12.24.110,14
2011-11-22 00:52:00,193.48.99.79,21
2011-11-22 00:52:00,130.246.179.197,21
2011-11-22 00:52:00,90.147.67.252,22
2011-11-27 21:52:00,137.189.27.61,7
2011-11-27 21:52:00,64.57.17.162,11
2011-11-27 21:52:00,206.12.24.110,14
2011-11-27 21:52:00,193.48.99.79,21
2011-11-27 21:52:00,130.246.179.197,21
2011-11-27 21:52:00,90.147.67.252,22
2011-11-27 11:52:00,137.189.27.61,7
2011-11-27 11:52:00,64.57.17.162,11
2011-11-27 11:52:00,206.12.24.110,14
2011-11-27 11:52:00,193.48.99.79,21
2011-11-27 11:52:00,130.246.179.197,21
2011-11-27 11:52:00,90.147.67.252,22
2011-11-28 22:22:00,137.189.27.61,7
2011-11-28 22:22:00,64.57.17.162,11
2011-11-28 22:22:00,206.12.24.110,14
2011-11-28 22:22:00,193.48.99.79,21
2011-11-28 22:22:00,130.246.179.197,21
2011-11-28 22:22:00,90.147.67.252,22
2011-11-21 00:22:00,137.189.27.61,7
2011-11-21 00:22:00,64.57.17.162,11
2011-11-21 00:22:00,206.12.24.110,14
2011-11-21 00:22:00,193.48.99.79,21
2011-11-21 00:22:00,130.246.179.197,21
2011-11-21 00:22:00,90.147.67.252,22
2011-11-28 01:52:00,137.189.27.61,7
2011-11-28 01:52:00,64.57.17.162,11
2011-11-28 01:52:00,206.12.24.110,14
2011-11-28 01:52:00,193.48.99.79,21
2011-11-28 01:52:00,130.246.179.197,21
2011-11-28 01:52:00,90.147.67.252,22
2011-11-22 02:52:00,137.189.27.61,7
2011-11-22 02:52:00,64.57.17.162,11
2011-11-22 02:52:00,206.12.24.110,14
2011-11-22 02:52:00,193.48.99.79,21
2011-11-22 02:52:00,130.246.179.197,21
2011-11-22 02:52:00,90.147.67.252,22
2011-11-22 15:52:00,137.189.27.61,7
2011-11-22 15:52:00,64.57.17.162,11
2011-11-22 15:52:00,206.12.24.110,14
2011-11-22 15:52:00,193.48.99.79,21
2011-11-22 15:52:00,130.246.179.197,21
2011-11-22 15:52:00,90.147.67.252,22
2011-11-23 09:52:00,137.189.27.61,7
2011-11-23 09:52:00,64.57.17.162,11
2011-11-23 09:52:00,206.12.24.110,14
2011-11-23 09:52:00,193.48.99.79,21
2011-11-23 09:52:00,130.246.179.197,21
2011-11-23 09:52:00,90.147.67.252,22
2011-11-21 07:22:00,137.189.27.61,7
2011-11-21 07:22:00,64.57.17.162,11
2011-11-21 07:22:00,206.12.24.110,14
2011-11-21 07:22:00,193.48.99.79,21
2011-11-21 07:22:00,130.246.179.197,21
2011-11-21 07:22:00,90.147.67.252,22
2011-11-23 14:22:00,137.189.27.61,7
2011-11-23 14:22:00,64.57.17.162,11
2011-11-23 14:22:00,206.12.24.110,14
2011-11-23 14:22:00,193.48.99.79,21
2011-11-23 14:22:00,130.246.179.197,21
2011-11-23 14:22:00,90.147.67.252,22
2011-11-19 16:52:00,137.189.27.61,7
2011-11-19 16:52:00,64.57.17.162,11
2011-11-19 16:52:00,206.12.24.110,14
2011-11-19 16:52:00,193.48.99.79,21
2011-11-19 16:52:00,130.246.179.197,21
2011-11-19 16:52:00,90.147.67.252,22
2011-11-20 17:52:00,137.189.27.61,7
2011-11-20 17:52:00,64.57.17.162,11
2011-11-20 17:52:00,206.12.24.110,14
2011-11-20 17:52:00,193.48.99.79,21
2011-11-20 17:52:00,130.246.179.197,21
2011-11-20 17:52:00,90.147.67.252,22
2011-11-15 16:52:00,137.189.27.61,7
2011-11-15 16:52:00,64.57.17.162,11
2011-11-15 16:52:00,206.12.24.110,14
2011-11-15 16:52:00,193.48.99.79,21
2011-11-15 16:52:00,130.246.179.197,21
2011-11-15 16:52:00,90.147.67.252,22
2011-11-14 16:52:00,137.189.27.61,7
2011-11-14 16:52:00,64.57.17.162,11
2011-11-14 16:52:00,206.12.24.110,14
2011-11-14 16:52:00,193.48.99.79,21
2011-11-14 16:52:00,130.246.179.197,21
2011-11-14 16:52:00,90.147.67.252,22
2011-11-16 21:22:00,137.189.27.61,7
2011-11-16 21:22:00,64.57.17.162,11
2011-11-16 21:22:00,206.12.24.110,14
2011-11-16 21:22:00,193.48.99.79,21
2011-11-16 21:22:00,130.246.179.197,21
2011-11-16 21:22:00,90.147.67.252,22
2011-11-28 11:22:00,137.189.27.61,7
2011-11-28 11:22:00,64.57.17.162,11
2011-11-28 11:22:00,206.12.24.110,14
2011-11-28 11:22:00,193.48.99.79,21
2011-11-28 11:22:00,130.246.179.197,21
2011-11-28 11:22:00,90.147.67.252,22
2011-11-29 18:22:00,137.189.27.61,7
2011-11-29 18:22:00,64.57.17.162,11
2011-11-29 18:22:00,206.12.24.110,14
2011-11-29 18:22:00,193.48.99.79,21
2011-11-29 18:22:00,130.246.179.197,21
2011-11-29 18:22:00,90.147.67.252,22
2011-11-22 17:52:00,137.189.27.61,7
2011-11-22 17:52:00,64.57.17.162,11
2011-11-22 17:52:00,206.12.24.110,14
2011-11-22 17:52:00,193.48.99.79,21
2011-11-22 17:52:00,130.246.179.197,21
2011-11-22 17:52:00,90.147.67.252,22
2011-11-29 01:52:00,137.189.27.61,7
2011-11-29 01:52:00,64.57.17.162,11
2011-11-29 01:52:00,206.12.24.110,14
2011-11-29 01:52:00,193.48.99.79,21
2011-11-29 01:52:00,130.246.179.197,21
2011-11-29 01:52:00,90.147.67.252,22
2011-11-28 18:52:00,137.189.27.61,7
2011-11-28 18:52:00,64.57.17.162,11
2011-11-28 18:52:00,206.12.24.110,14
2011-11-28 18:52:00,193.48.99.79,21
2011-11-28 18:52:00,130.246.179.197,21
2011-11-28 18:52:00,90.147.67.252,22
2011-11-12 23:22:00,137.189.27.61,7
2011-11-12 23:22:00,64.57.17.162,11
2011-11-12 23:22:00,206.12.24.110,14
2011-11-12 23:22:00,193.48.99.79,21
2011-11-12 23:22:00,130.246.179.197,21
2011-11-12 23:22:00,90.147.67.252,22
2011-11-18 19:52:00,137.189.27.61,7
2011-11-18 19:52:00,64.57.17.162,11
2011-11-18 19:52:00,206.12.24.110,14
2011-11-18 19:52:00,193.48.99.79,21
2011-11-18 19:52:00,130.246.179.197,21
2011-11-18 19:52:00,90.147.67.252,23
2011-11-27 13:22:00,137.189.27.61,7
2011-11-27 13:22:00,64.57.17.162,11
2011-11-27 13:22:00,206.12.24.110,14
2011-11-27 13:22:00,193.48.99.79,21
2011-11-27 13:22:00,130.246.179.197,21
2011-11-27 13:22:00,90.147.67.252,22
2011-11-28 10:22:00,137.189.27.61,7
2011-11-28 10:22:00,64.57.17.162,11
2011-11-28 10:22:00,206.12.24.110,14
2011-11-28 10:22:00,193.48.99.79,21
2011-11-28 10:22:00,130.246.179.197,21
2011-11-28 10:22:00,90.147.67.252,22
2011-11-16 08:52:00,137.189.27.61,7
2011-11-16 08:52:00,64.57.17.162,11
2011-11-16 08:52:00,206.12.24.110,14
2011-11-16 08:52:00,193.48.99.79,21
2011-11-16 08:52:00,130.246.179.197,21
2011-11-16 08:52:00,90.147.67.252,22
2011-11-18 14:22:00,137.189.27.61,7
2011-11-18 14:22:00,64.57.17.162,28
2011-11-18 14:22:00,206.12.24.110,14
2011-11-18 14:22:00,193.48.99.79,21
2011-11-18 14:22:00,130.246.179.197,21
2011-11-18 14:22:00,90.147.67.252,23
2011-11-17 17:22:00,137.189.27.61,7
2011-11-17 17:22:00,64.57.17.162,11
2011-11-17 17:22:00,206.12.24.110,14
2011-11-17 17:22:00,193.48.99.79,21
2011-11-17 17:22:00,130.246.179.197,21
2011-11-17 17:22:00,90.147.67.252,22
2011-11-25 11:22:00,137.189.27.61,7
2011-11-25 11:22:00,64.57.17.162,11
2011-11-25 11:22:00,206.12.24.110,14
2011-11-25 11:22:00,193.48.99.79,21
2011-11-25 11:22:00,130.246.179.197,21
2011-11-25 11:22:00,90.147.67.252,22
2011-11-18 18:22:00,137.189.27.61,7
2011-11-18 18:22:00,64.57.17.162,11
2011-11-18 18:22:00,206.12.24.110,14
2011-11-18 18:22:00,193.48.99.79,21
2011-11-18 18:22:00,130.246.179.197,21
2011-11-18 18:22:00,90.147.67.252,23
2011-11-16 00:52:00,137.189.27.61,7
2011-11-16 00:52:00,64.57.17.162,11
2011-11-16 00:52:00,206.12.24.110,14
2011-11-16 00:52:00,193.48.99.79,21
2011-11-16 00:52:00,130.246.179.197,21
2011-11-16 00:52:00,90.147.67.252,22
2011-11-23 17:22:00,137.189.27.61,7
2011-11-23 17:22:00,64.57.17.162,11
2011-11-23 17:22:00,206.12.24.110,14
2011-11-23 17:22:00,193.48.99.79,21
2011-11-23 17:22:00,130.246.179.197,21
2011-11-23 17:22:00,90.147.67.252,22
2011-11-14 04:22:00,137.189.27.61,7
2011-11-14 04:22:00,64.57.17.162,11
2011-11-14 04:22:00,206.12.24.110,14
2011-11-14 04:22:00,193.48.99.79,21
2011-11-14 04:22:00,130.246.179.197,21
2011-11-14 04:22:00,90.147.67.252,22
2011-11-14 18:22:00,137.189.27.61,7
2011-11-14 18:22:00,64.57.17.162,11
2011-11-14 18:22:00,206.12.24.110,14
2011-11-14 18:22:00,193.48.99.79,21
2011-11-14 18:22:00,130.246.179.197,21
2011-11-14 18:22:00,90.147.67.252,22
2011-11-16 17:52:00,137.189.27.61,7
2011-11-16 17:52:00,64.57.17.162,11
2011-11-16 17:52:00,206.12.24.110,14
2011-11-16 17:52:00,193.48.99.79,21
2011-11-16 17:52:00,130.246.179.197,21
2011-11-16 17:52:00,90.147.67.252,22
2011-11-13 01:22:00,137.189.27.61,7
2011-11-13 01:22:00,64.57.17.162,11
2011-11-13 01:22:00,206.12.24.110,14
2011-11-13 01:22:00,193.48.99.79,21
2011-11-13 01:22:00,130.246.179.197,21
2011-11-13 01:22:00,90.147.67.252,22
2011-11-29 16:52:00,137.189.27.61,7
2011-11-29 16:52:00,64.57.17.162,11
2011-11-29 16:52:00,206.12.24.110,14
2011-11-29 16:52:00,193.48.99.79,21
2011-11-29 16:52:00,130.246.179.197,21
2011-11-29 16:52:00,90.147.67.252,22
2011-11-17 16:52:00,137.189.27.61,7
2011-11-17 16:52:00,64.57.17.162,11
2011-11-17 16:52:00,206.12.24.110,14
2011-11-17 16:52:00,193.48.99.79,21
2011-11-17 16:52:00,130.246.179.197,21
2011-11-17 16:52:00,90.147.67.252,22
2011-11-29 09:52:00,137.189.27.61,7
2011-11-29 09:52:00,64.57.17.162,11
2011-11-29 09:52:00,206.12.24.110,14
2011-11-29 09:52:00,193.48.99.79,21
2011-11-29 09:52:00,130.246.179.197,21
2011-11-29 09:52:00,90.147.67.252,22
2011-11-19 21:22:00,137.189.27.61,7
2011-11-19 21:22:00,64.57.17.162,11
2011-11-19 21:22:00,206.12.24.110,14
2011-11-19 21:22:00,193.48.99.79,21
2011-11-19 21:22:00,130.246.179.197,21
2011-11-19 21:22:00,90.147.67.252,22
2011-11-18 21:22:00,137.189.27.61,7
2011-11-18 21:22:00,64.57.17.162,11
2011-11-18 21:22:00,206.12.24.110,14
2011-11-18 21:22:00,193.48.99.79,21
2011-11-18 21:22:00,130.246.179.197,21
2011-11-18 21:22:00,90.147.67.252,23
2011-11-15 21:22:00,137.189.27.61,7
2011-11-15 21:22:00,64.57.17.162,11
2011-11-15 21:22:00,206.12.24.110,14
2011-11-15 21:22:00,193.48.99.79,21
2011-11-15 21:22:00,130.246.179.197,21
2011-11-15 21:22:00,90.147.67.252,22
2011-11-28 22:52:00,137.189.27.61,7
2011-11-28 22:52:00,64.57.17.162,11
2011-11-28 22:52:00,206.12.24.110,14
2011-11-28 22:52:00,193.48.99.79,21
2011-11-28 22:52:00,130.246.179.197,21
2011-11-28 22:52:00,90.147.67.252,22
2011-11-23 12:22:00,137.189.27.61,7
2011-11-23 12:22:00,64.57.17.162,11
2011-11-23 12:22:00,206.12.24.110,14
2011-11-23 12:22:00,193.48.99.79,21
2011-11-23 12:22:00,130.246.179.197,21
2011-11-23 12:22:00,90.147.67.252,22
2011-11-25 18:52:00,137.189.27.61,7
2011-11-25 18:52:00,64.57.17.162,11
2011-11-25 18:52:00,206.12.24.110,14
2011-11-25 18:52:00,193.48.99.79,21
2011-11-25 18:52:00,130.246.179.197,21
2011-11-25 18:52:00,90.147.67.252,22
2011-11-25 17:52:00,137.189.27.61,7
2011-11-25 17:52:00,64.57.17.162,11
2011-11-25 17:52:00,206.12.24.110,14
2011-11-25 17:52:00,193.48.99.79,21
2011-11-25 17:52:00,130.246.179.197,21
2011-11-25 17:52:00,90.147.67.252,22
2011-11-15 19:52:00,137.189.27.61,7
2011-11-15 19:52:00,64.57.17.162,11
2011-11-15 19:52:00,206.12.24.110,14
2011-11-15 19:52:00,193.48.99.79,21
2011-11-15 19:52:00,130.246.179.197,21
2011-11-15 19:52:00,90.147.67.252,22
2011-11-13 06:52:00,137.189.27.61,7
2011-11-13 06:52:00,64.57.17.162,11
2011-11-13 06:52:00,206.12.24.110,14
2011-11-13 06:52:00,193.48.99.79,21
2011-11-13 06:52:00,130.246.179.197,21
2011-11-13 06:52:00,90.147.67.252,22
2011-11-18 04:52:00,137.189.27.61,7
2011-11-18 04:52:00,64.57.17.162,11
2011-11-18 04:52:00,206.12.24.110,14
2011-11-18 04:52:00,193.48.99.79,21
2011-11-18 04:52:00,130.246.179.197,21
2011-11-18 04:52:00,90.147.67.252,23
2011-11-23 22:22:00,137.189.27.61,7
2011-11-23 22:22:00,64.57.17.162,11
2011-11-23 22:22:00,206.12.24.110,14
2011-11-23 22:22:00,193.48.99.79,21
2011-11-23 22:22:00,130.246.179.197,21
2011-11-23 22:22:00,90.147.67.252,22
2011-11-24 05:52:00,137.189.27.61,7
2011-11-24 05:52:00,64.57.17.162,11
2011-11-24 05:52:00,206.12.24.110,14
2011-11-24 05:52:00,193.48.99.79,21
2011-11-24 05:52:00,130.246.179.197,21
2011-11-24 05:52:00,90.147.67.252,22
2011-11-25 14:22:00,137.189.27.61,7
2011-11-25 14:22:00,64.57.17.162,11
2011-11-25 14:22:00,206.12.24.110,14
2011-11-25 14:22:00,193.48.99.79,21
2011-11-25 14:22:00,130.246.179.197,21
2011-11-25 14:22:00,90.147.67.252,22
2011-11-24 21:52:00,137.189.27.61,7
2011-11-24 21:52:00,64.57.17.162,11
2011-11-24 21:52:00,206.12.24.110,14
2011-11-24 21:52:00,193.48.99.79,21
2011-11-24 21:52:00,130.246.179.197,21
2011-11-24 21:52:00,90.147.67.252,22
2011-11-29 19:22:00,137.189.27.61,7
2011-11-29 19:22:00,64.57.17.162,11
2011-11-29 19:22:00,206.12.24.110,14
2011-11-29 19:22:00,193.48.99.79,21
2011-11-29 19:22:00,130.246.179.197,21
2011-11-29 19:22:00,90.147.67.252,22
2011-11-20 18:22:00,137.189.27.61,7
2011-11-20 18:22:00,64.57.17.162,11
2011-11-20 18:22:00,206.12.24.110,14
2011-11-20 18:22:00,193.48.99.79,21
2011-11-20 18:22:00,130.246.179.197,21
2011-11-20 18:22:00,90.147.67.252,22
2011-11-29 15:22:00,137.189.27.61,7
2011-11-29 15:22:00,64.57.17.162,11
2011-11-29 15:22:00,206.12.24.110,14
2011-11-29 15:22:00,193.48.99.79,21
2011-11-29 15:22:00,130.246.179.197,21
2011-11-29 15:22:00,90.147.67.252,22
2011-11-13 22:52:00,137.189.27.61,7
2011-11-13 22:52:00,64.57.17.162,11
2011-11-13 22:52:00,206.12.24.110,14
2011-11-13 22:52:00,193.48.99.79,21
2011-11-13 22:52:00,130.246.179.197,21
2011-11-13 22:52:00,90.147.67.252,22
2011-11-22 05:22:00,137.189.27.61,7
2011-11-22 05:22:00,64.57.17.162,11
2011-11-22 05:22:00,206.12.24.110,14
2011-11-22 05:22:00,193.48.99.79,21
2011-11-22 05:22:00,130.246.179.197,21
2011-11-22 05:22:00,90.147.67.252,22
2011-11-17 00:22:00,137.189.27.61,7
2011-11-17 00:22:00,64.57.17.162,11
2011-11-17 00:22:00,206.12.24.110,14
2011-11-17 00:22:00,193.48.99.79,21
2011-11-17 00:22:00,130.246.179.197,21
2011-11-17 00:22:00,90.147.67.252,22
2011-11-13 08:22:00,137.189.27.61,7
2011-11-13 08:22:00,64.57.17.162,11
2011-11-13 08:22:00,206.12.24.110,15
2011-11-13 08:22:00,193.48.99.79,21
2011-11-13 08:22:00,130.246.179.197,21
2011-11-13 08:22:00,90.147.67.252,22
2011-11-18 02:52:00,137.189.27.61,7
2011-11-18 02:52:00,64.57.17.162,11
2011-11-18 02:52:00,206.12.24.110,14
2011-11-18 02:52:00,193.48.99.79,21
2011-11-18 02:52:00,130.246.179.197,21
2011-11-18 02:52:00,90.147.67.252,23
2011-11-18 19:22:00,137.189.27.61,7
2011-11-18 19:22:00,64.57.17.162,11
2011-11-18 19:22:00,206.12.24.110,14
2011-11-18 19:22:00,193.48.99.79,21
2011-11-18 19:22:00,130.246.179.197,21
2011-11-18 19:22:00,90.147.67.252,23
2011-11-20 10:52:00,137.189.27.61,7
2011-11-20 10:52:00,64.57.17.162,11
2011-11-20 10:52:00,206.12.24.110,14
